emplacement,address,fast_charger,slow_charger,Support_car_type,latitude,longitude
보라매벚꽃마을아파트,서울특별시 영등포구 신길동 대방천로14길 34,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.4959207,126.9101948
경기전력관리처,경기도 수원시 영통구 이의동 907-1,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.29352612,127.0375259
춘장대 해수욕장,충청남도 서천군 서면 도둔리 1-3,2,0,"SM3 Z.E,테슬라",36.16350246,126.5267624
세종시청주차장,세종특별자치시 보람동 626-5,4,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.48007956,127.2892146
더위사냥축제장,강원도 평창군 대화면 대화리 1150-3,1,0,"SM3 Z.E,테슬라",37.50307133,128.4506092
안산지사,경기도 안산시 단원구 고잔동 518-1,0,8,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.32059389,126.8275393
익산교육지원청,전라북도 익산시 마동 291,1,0,"SM3 Z.E,테슬라",35.93784889,126.9608184
평창소방서,강원도 평창군 평창읍 후평리 737,1,0,"SM3 Z.E,테슬라",37.37804871,128.3894951
영등포레미안 아파트,서울특별시 영등포구 신길동 4945,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.50492008,126.9081666
북면 행정복지센터,강원도 인제군 북면 원통리 658-3,2,0,"SM3 Z.E,테슬라",38.12470858,128.2040852
영화블렌하임아파트,경기도 평택시 고덕면 궁리 520,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.0213219,127.0331584
중원청소년수련관,경기도 성남시 중원구 하대원동 240-4,1,0,"SM3 Z.E,테슬라",37.43051165,127.1543692
광교캠퍼스타운참누리아파트,경기도 수원시 영통구 이의동 대학3로 55,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.3016304,127.0407387
안산고잔푸르지오2차,경기도 안산시 상록구 이동 664-1,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.30892767,126.843118
서커스월드공연장,제주특별자치도 서귀포시 안덕면 동광리 886,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.3143835,126.3446029
평택벽산늘푸른,경기도 평택시 비전동 889,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.99179496,127.1197403
인제체육관,강원도 인제군 인제읍 남북리 817,1,0,"SM3 Z.E,테슬라",38.05823593,128.1652425
조치원주차타워,세종특별자치시 조치원읍 원리 12-11,2,0,"SM3 Z.E,테슬라",36.60058967,127.2978238
영암소방서,전라남도 영암군 삼호읍 나불리 338-3,1,0,"SM3 Z.E,테슬라",34.76680566,126.4392364
래미안서초7차 아파트,서울특별시 서초구 서초동 1642-34,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.49203464,127.0175235
포천종합체육관,경기도 포천시 호국로 1518,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.88803266,127.2011375
장성 공설운동장 주차장,전라남도 장성군 장성읍 기산리 133,1,0,"SM3 Z.E,테슬라",35.3007588,126.7712187
상도코아루센트럴하임,"경상북도 포항시 남구 상도남로 25 (상도동, 포항 상도 코아루 센트럴 하임)",1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.00954058,129.3451888
꿈마을우성아파트,경기도 안양시 동안구 평촌동 933,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.38737932,126.969874
영월군청 전기차충전소,강원도 영월군 영월읍 하송리 242,2,0,"SM3 Z.E,테슬라",37.18353056,128.4618729
살구골동아서광성지진덕아파트,경기도 수원시 영통구 영통동 봉영로 1526,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.24704035,127.0703127
포은체육관,경상북도 포항시 남구 냉천로580번길,2,0,"SM3 Z.E,테슬라",35.94627775,129.3999956
소솜갤러리,전라남도 장흥군 관산읍 삼산리 1564-2,1,0,"SM3 Z.E,테슬라",34.51163844,126.9710334
서울숲푸르지오 아파트,서울특별시 성동구 금호동4가 금호로 15,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.54426405,127.0216562
국민건강보험공단,"강원도 속초시 동해대로 4044 (조양동, 국민건강보험공단)",1,0,"SM3 Z.E,테슬라",38.18996565,128.5923036
폴리텍대학,경상북도 포항시 남구 괴동동 1146,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.99213542,129.3815003
화성리버빌2차 아파트,경상북도 영주시 대학로142번길 39,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.8112704,128.6098211
전기기술인협회,경기도 안양시 동안구 관양동 934-6,1,0,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",37.39422095,126.9738936
예래동주민센터,제주특별자치도 서귀포시 예래로 82,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",33.25428007,126.3978689
동국해성,전라북도 전주시 덕진구 진북동 1034-1,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.82652802,127.1335596
북포항지사,경상북도 포항시 북구 흥해읍 약성리 121-2,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.11365615,129.3476423
방배롯데캐슬아르떼,서울특별시 서초구 방배동 424-28,0,6,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.48362277,126.9844469
황골주공 1단지 아파트,경기도 수원시 영통구 영통로 498,2,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.26436523,127.0803723
용흥현대1차아파트,경상북도 포항시 북구 용흥동 57-2,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.03943703,129.3584024
송천쌍용1차아파트,전라북도 전주시 덕진구 송천동2가 541-2,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.86283146,127.1125695
이마트 영천점,경상북도 영천시 오수동 286,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.95819059,128.9110408
안양경남아너스빌아파트,경기도 안양시 만안구 안양동 78,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.40613037,126.9200943
현대1차 아파트,강원도 속초시 교동 618-10,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",38.20734859,128.5724651
포항문화원,"경상북도 포항시 북구 새천년대로 909 (우현동, 포항문화원)",1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.05338055,129.3605223
고려대학교(자연과학),서울특별시 성북구 안암동5가 126-16 (고려대학교안암캠퍼스),1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.5842518,127.0263258
인후한신휴플러스아파트,전라북도 전주시 덕진구 인후동1가 1029,1,4,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.83826356,127.1542024
LH미사강변17,경기도 하남시 망월동 1044,2,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.5651275,127.1812506
수철리 공영 충전소,충청남도 예산군 예산읍 수철리 445-1,1,0,"SM3 Z.E,테슬라",36.70913143,126.8740538
조원주공뉴타운1단지,경기도 수원시 장안구 조원동 금당로39번길 33,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.30479299,127.0157699
미사강변도시18단지,경기도 하남시 망월동 1050,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.56103101,127.1830574
전주부영6차,전라북도 전주시 덕진구 인후동1가 918-1,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.82776046,127.1667821
해링턴플레이스,강원도 양구군 양구읍 상리 665,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",38.09873824,127.9908146
천지공영주차장,제주특별자치도 서귀포시 서귀동 305-1,2,0,"SM3 Z.E,테슬라",33.25147322,126.5593257
서초동일하이빌,서울특별시 서초구 서초동 1542-1,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.49156988,127.0083325
엠코타운 센트로엘아파트,경기도 하남시 학암동 662,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.47647139,127.1455647
예천지사,경상북도 예천군 예천읍 효자로 170,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.66053402,128.4609577
더샵스타리버 아파트,서울특별시 송파구 올림픽로35길 93,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.51773157,127.104433
한국국토정보공사본사,전라북도 전주시 덕진구 중동 800,1,0,"SM3 Z.E,테슬라",35.83784046,127.0657065
래미안아트리지,서울특별시 성북구 석관동 410,0,10,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.6061271,127.0634205
하남지사,경기도 하남시 창우동 523-2,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.53559645,127.2278459
수원구치소,경기도 수원시 팔달구 우만동 182,2,0,"SM3 Z.E,테슬라",37.28254858,127.0363358
대방노블랜드 연리지2차,경상남도 양산시 물금읍 가촌리 1303-1,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.3130108,129.0039938
하동군 보건소,경상남도 하동군 하동읍 읍내리 149-1,2,0,"SM3 Z.E,테슬라",35.06676541,127.7525898
오산세교꿈에그린13,경기도 오산시 수청동 581,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.17202217,127.0533748
호성주공1차아파트,전라북도 전주시 덕진구 호성동1가 900,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.85873859,127.1506628
공단복지회관,경상남도 함안군 법수면 윤외리 1475-11,1,0,"SM3 Z.E,테슬라",35.31524532,128.3630985
노송천공영주차장,전라북도 전주시 완산구 서노송동 655-23,1,0,"SM3 Z.E,테슬라",35.82691365,127.1423593
송파꿈에그린(위례24단지),서울특별시 송파구 장지동 516,2,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.47566151,127.137032
아크로리버파크,서울특별시 서초구 반포동 2-12,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.50545685,126.9927721
운암주공3단지,경기도 오산시 부산동 779-1,2,5,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.15422845,127.0791645
파수공단복지회관,경상남도 함안군 함안면 파수리 465-9,1,0,"SM3 Z.E,테슬라",35.23803127,128.4070086
금당공용주차장,전라남도 순천시 연향동 1513-1,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",34.94462745,127.5258287
돈의문센트레빌 아파트,서울특별시 서대문구 냉천동 261,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.56613884,126.9615837
상록경남아너스빌,경상남도 양산시 남부동 608-1,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.33070481,129.024506
정릉풍림아이원,서울특별시 성북구 정릉동 239,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.61858556,127.0073052
서신대우대창아파트,"전라북도 전주시 완산구 새터로 100 (서신동, 대우대창아파트)",1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.83505734,127.1187572
백무동계곡 주차장,경상남도 함양군 마천면 강청리 194,1,0,"SM3 Z.E,테슬라",35.36305145,127.679903
일반고객 서경화(영흥곰탕),인천광역시 옹진군 영흥면 선재리 636-85,1,0,"SM3 Z.E,테슬라",37.25374132,126.513623
함양군청 주차장,경상남도 함양군 함양읍 운림리 31-2,1,0,"SM3 Z.E,테슬라",35.52067907,127.7249472
전주태평sk뷰아파트,"전라북도 전주시 완산구 태평2길 22 (태평동, 태평SKVIEW아파트)",1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.82468792,127.1380181
양산신도시쌍용 아파트,경상남도 양산시 남부동 601-1,0,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.33348229,129.0302866
순천두산위브1단지,전라남도 순천시 왕지동 891,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",34.97546164,127.5244897
경상남도안전체험관,경상남도 합천군 용주면 고품리 910-210,5,0,"SM3 Z.E,테슬라",35.55451851,128.1159003
송파파인타운7단지,서울특별시 송파구 충민로 4길 19,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.4785572,127.1305105
완주군청,전라북도 완주군 용진읍 지암로 61,2,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.90464658,127.1632425
강원랜드,강원도 정선군 사북읍 사북리 424,1,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.21259543,128.8203504
(전주거치형)송정해수욕장,부산광역시 해운대구 송정동 714-24,1,1,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",35.17793654,129.1978224
현대멤피스(B),서울특별시 서초구 방배동 772-13,0,2,"레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV",37.49517561,126.9883664
가락마을11단지,세종특별자치시 고운동 1409,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.51147755,127.2305539
벡스코 제2전시장 지하주차장,부산광역시 해운대구 우동 1413-4,3,0,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.16547899,129.1350847
동아더프라임아파트,충청남도 서산시 동문동 600,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",36.78987158,126.4551805
양양서문주공아파트,강원도 양양군 양양읍 서문리 414,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",38.0749178,128.6118847
정선지사,강원도 정선군 정선읍 북실리 756-11,0,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.38003382,128.6504334
용산더프라임,서울특별시 용산구 원효로1가 원효로90길 11,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.54039536,126.9697182
오천호반베르디움아파트,전라남도 순천시 오천동 950,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",34.93782577,127.4927824
해운대더샵센텀누리 아파트,부산광역시 해운대구 재송동 1223,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",35.17793682,129.1285535
잠실롯데캐슬골드 아파트,서울특별시 송파구 신천동 올림픽로 269,1,2,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.51442785,127.1006116
정읍국민체육센터,전라북도 정읍시 상평동 산 19-6,1,0,"SM3 Z.E,테슬라",35.56222117,126.8385729
장곡면 행정복지센터,충청남도 홍성군 장곡면 도산리 489-1,1,0,"SM3 Z.E,테슬라",36.50507828,126.6913247
덕정중흥S-클래스 아파트,경기도 양주시 고암동 582,1,1,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.8346841,127.0756804
파크타워 아파트,서울특별시 용산구 용산동5가 서빙고로 67,1,3,"SM3 Z.E,레이EV,소울EV,닛산리프,아이오닉EV,BMW i3,스파크EV,볼트EV,테슬라",37.52403463,126.971461
